# Pharos pharos.watch | Endpoint: depeg-history | As of: 2026-05-16T21:20:16.676Z | URL: https://pharos.watch/datasets/depeg-history/latest.csv | Methodology: depeg-dews v6.0 | Freshness: point-in-time sample; not guaranteed to track production freshness
id,stablecoinId,symbol,direction,peakDeviationBps,startedAtISO,endedAtISO,durationSec,startPrice,peakPrice,recoveryPrice,pegReference,source
88071,pmusd-precious-metals,pmUSD,below,-174,2026-03-24T20:49:15.000Z,2026-03-24T21:33:25.000Z,2650,0.982431,0.982431,0.9936021510222574,0.999794,live
88069,pmusd-precious-metals,pmUSD,below,-261,2026-03-24T18:50:04.000Z,2026-03-24T20:34:40.000Z,6276,0.974681,0.973539,0.9935595032996343,0.999599,live
88068,kag-kinesis,KAG,above,212,2026-03-24T15:49:18.000Z,2026-03-24T16:04:32.000Z,914,70.167,70.167,69.778,68.709,live
88067,kag-kinesis,KAG,below,-176,2026-03-24T13:49:13.000Z,2026-03-24T14:04:23.000Z,910,68.25,68.25,68.25,69.47,live
89969,xnk-kinka,XNK,below,-270,2026-03-24T12:01:51.000Z,2026-03-24T21:01:55.000Z,32404,4402.083807370617,4387.909162488208,4474.7130710850715,4473.669956013988,backfill
89968,xnk-kinka,XNK,below,-201,2026-03-24T04:03:03.000Z,2026-03-24T07:01:26.000Z,10703,4340.6231841991275,4342.855852576793,4396.56089001735,4425.996065028049,backfill
89967,xnk-kinka,XNK,below,-196,2026-03-24T02:03:14.000Z,2026-03-24T03:03:05.000Z,3591,4327.594422821431,4327.594422821431,4356.603448717935,4414.065975836392,backfill
88065,apxusd-apyx,apxUSD,above,1257,2026-03-23T18:18:51.000Z,2026-03-23T18:48:51.000Z,1800,1.1253962479037112,1.1253962479037112,0.999977,0.9997451755544473,live
89966,xnk-kinka,XNK,above,171,2026-03-23T15:02:26.000Z,2026-03-23T16:02:24.000Z,3598,4468.458944916083,4468.458944916083,4379.669756795756,4393.173766307036,backfill
89965,xnk-kinka,XNK,above,202,2026-03-23T13:02:23.000Z,2026-03-23T14:02:22.000Z,3599,4479.954557873933,4479.954557873933,4448.728866879867,4391.248308324596,backfill
88064,pmusd-precious-metals,pmUSD,below,-231,2026-03-23T12:34:02.000Z,2026-03-23T13:49:00.000Z,4498,0.976326,0.976326,0.993141589417225,0.999380295,live
88063,yusd-aegis,YUSD,above,141,2026-03-23T11:18:37.000Z,2026-03-31T19:48:52.000Z,721815,1.014,1.014,0.99793,0.999893,live
89964,xnk-kinka,XNK,below,-425,2026-03-23T06:01:52.000Z,2026-03-23T12:02:26.000Z,21634,4316.942924365546,4199.905728487171,4383.636935806091,4384.5037254626,backfill
88062,lusd-liquity,LUSD,above,276,2026-03-23T01:48:33.000Z,2026-04-01T11:04:12.000Z,810939,1.01105114,1.027202694438007,1.006,0.99981907,live
88061,xaum-matrixdock,XAUm,above,166,2026-03-23T00:48:36.000Z,2026-03-31T09:18:47.000Z,721811,4495.451559251222,4495.451559251222,4583.976517,4421.984595,live
88060,kau-kinesis,KAU,below,-412,2026-03-22T22:15:47.000Z,2026-03-23T15:48:54.000Z,63187,138.97,137.2,143.11,144.59111211283832,live
88059,kau-kinesis,KAU,above,176,2026-03-22T22:01:29.000Z,2026-03-22T22:15:47.000Z,858,147.03,147.03,138.97,144.49375747953644,live
88058,btcusd-btcfi,BtcUSD,above,191,2026-03-22T21:02:15.000Z,2026-03-22T22:01:29.000Z,3554,1.019,1.015,1.002715,0.9999021575868027,live
88057,kag-kinesis,KAG,below,-301,2026-03-22T20:02:23.000Z,2026-03-22T22:45:44.000Z,9801,66.16,65.97,69.3,67.938004,live
88056,kag-kinesis,KAG,below,-157,2026-03-22T18:16:03.000Z,2026-03-22T18:46:05.000Z,1802,66.87,66.87,67.24,67.938004,live
88055,kag-kinesis,KAG,below,-222,2026-03-22T17:15:59.000Z,2026-03-22T18:01:54.000Z,2755,66.59,66.43,67.27,67.938004,live
88054,kau-kinesis,KAU,below,-944,2026-03-22T17:01:06.000Z,2026-03-22T21:45:54.000Z,17088,139.41,130.84,147.07,144.47877103251062,live
89963,xnk-kinka,XNK,above,282,2026-03-22T16:02:33.000Z,2026-03-23T01:02:31.000Z,32398,4494.418887217521,4507.975856577257,4345.1581845160845,4424.225088852072,backfill
88052,eurs-stasis,EURS,below,-973,2026-03-22T15:30:59.000Z,2026-03-22T16:15:59.000Z,2700,1.041,1.041,1.25,1.1532609714860098,live
88051,eurs-stasis,EURS,above,641,2026-03-22T15:15:56.000Z,2026-03-22T15:30:59.000Z,903,1.229133,1.229133,1.041,1.15505137,live
88050,eurs-stasis,EURS,below,-982,2026-03-22T14:16:01.000Z,2026-03-22T15:15:56.000Z,3595,1.041,1.041,1.229133,1.1532609714860098,live
88049,kag-kinesis,KAG,below,-251,2026-03-22T14:01:00.000Z,2026-03-22T15:00:55.000Z,3595,66.23,66.23,68.44,67.938004,live
88048,pgold-pleasing,PGOLD,below,-437,2026-03-22T13:45:59.000Z,2026-03-23T17:04:01.000Z,98282,4327.46,4327.46,4459.33,4495.225657522478,live
88047,usdm-moneta,USDM,above,111,2026-03-22T12:30:41.000Z,2026-03-22T15:00:55.000Z,9014,1.011,1.011,1.005,0.99988972,live
88046,kag-kinesis,KAG,above,252,2026-03-22T10:15:41.000Z,2026-03-22T11:00:41.000Z,2700,69.65,69.65,67.4,67.938004,live
88044,kag-kinesis,KAG,below,-165,2026-03-22T10:00:40.000Z,2026-03-22T10:15:41.000Z,901,66.82,66.82,69.65,67.938004,live
88043,kag-kinesis,KAG,below,-162,2026-03-22T08:00:33.000Z,2026-03-22T08:30:35.000Z,1802,66.89,66.84,66.68,67.938004,live
88042,kau-kinesis,KAU,above,954,2026-03-22T07:00:35.000Z,2026-03-22T17:01:06.000Z,36031,154.97,158.31,139.41,145.4076510956272,live
88041,pmusd-precious-metals,pmUSD,below,-156,2026-03-22T04:45:25.000Z,2026-03-22T05:45:28.000Z,3603,0.984976,0.984322,0.9930897660895602,0.999908,live
88039,pmusd-precious-metals,pmUSD,below,-152,2026-03-22T04:15:26.000Z,2026-03-22T04:30:31.000Z,905,0.984692,0.984692,0.9930819482608325,0.9999252342643657,live
88040,satusd-river,satUSD,below,-177,2026-03-22T04:15:26.000Z,2026-03-22T04:45:25.000Z,1799,0.98226,0.98226,0.994894,0.9999252342643657,live
88037,gyd-gyroscope,GYD,below,-1519,2026-03-22T04:00:30.000Z,2026-03-22T09:45:40.000Z,20710,0.8480239228617057,0.8480239228617057,0.992463,0.9999197328078903,live
88038,kau-kinesis,KAU,below,-312,2026-03-22T04:00:30.000Z,2026-03-22T07:00:35.000Z,10805,140.23,139.99,154.97,144.49641001950894,live
88035,pmusd-precious-metals,pmUSD,above,101,2026-03-22T03:45:37.000Z,2026-03-22T04:00:30.000Z,893,1.01,1.01,0.9930406102196331,0.9999197328078903,live
88036,btcusd-btcfi,BtcUSD,below,-132,2026-03-22T03:45:37.000Z,2026-03-22T04:30:31.000Z,2694,0.988199,0.986764,0.996581,0.9999197328078903,live
88034,dola-inverse-finance,DOLA,below,-1037,2026-03-22T02:45:24.000Z,2026-03-22T04:30:31.000Z,6307,0.895972,0.895972,0.993664,0.9996752011041053,live
88032,aid-gaib,AID,below,-182,2026-03-22T02:15:22.000Z,2026-03-22T10:15:41.000Z,28819,0.981968,0.981717,0.998805,0.9996752011041053,live
88045,usr-resolv,USR,below,-9025,2026-03-22T02:04:57.000Z,,,0.99952,0.09753741,,0.99975,live
88030,gyd-gyroscope,GYD,below,-1519,2026-03-22T02:00:26.000Z,2026-03-22T03:45:37.000Z,6311,0.8480239228617057,0.8480239228617057,0.992463,0.9999108420524638,live
88031,kag-kinesis,KAG,above,234,2026-03-22T02:00:26.000Z,2026-03-22T03:00:36.000Z,3610,69.35,69.53,68.69,68.020206,live
88029,gyd-gyroscope,GYD,below,-1519,2026-03-22T01:30:28.000Z,2026-03-22T01:45:27.000Z,899,0.8480239228617057,0.8480239228617057,0.992463,0.999871514502662,live
88027,usdx-hex-trust,USDX,below,-736,2026-03-22T01:15:27.000Z,2026-04-07T08:49:30.000Z,1409643,0.973532,0.926212,0.9993225953424966,0.999837,live
88026,gyd-gyroscope,GYD,below,-1519,2026-03-22T01:00:30.000Z,2026-03-22T01:15:27.000Z,897,0.8480239228617057,0.8480239228617057,0.992463,0.999879,live
88024,eure-monerium,EURE,below,-259,2026-03-22T00:15:25.000Z,2026-03-22T01:00:30.000Z,2705,1.13,1.13,1.16,1.16,live
88025,tryb-bilira,TRYB,below,-317,2026-03-22T00:15:25.000Z,2026-03-22T20:47:09.000Z,73904,0.02205603,0.02188218,0.02233756,0.02257,live
88750,idrt-rupiah-token,IDRT,below,-392,2026-03-22T00:00:00.000Z,2026-03-26T00:00:00.000Z,345600,0.974979818907241,0.9608448067927426,0.9852968012973758,1,backfill
88023,usdm-moneta,USDM,below,-103,2026-03-21T23:00:26.000Z,2026-03-22T01:45:27.000Z,9901,0.989604,0.989604,0.998885,0.999871,live
88021,gyd-gyroscope,GYD,below,-1519,2026-03-21T21:45:27.000Z,2026-03-22T00:45:37.000Z,10810,0.8480239228617057,0.8480239228617057,0.992463,0.999876,live
88022,cgo-comtech,CGO,below,-153,2026-03-21T21:45:27.000Z,2026-03-21T22:00:27.000Z,900,143.25,143.25,143.51,145.4738633446549,live
88019,satusd-river,satUSD,below,-102,2026-03-21T21:30:40.000Z,2026-03-21T21:45:27.000Z,887,0.989666,0.989666,0.995891,0.9998676400000001,live
88020,pmusd-precious-metals,pmUSD,below,-156,2026-03-21T21:30:40.000Z,2026-03-21T22:00:27.000Z,1787,0.98429,0.98429,0.993205971181988,0.9998676400000001,live
88017,kau-kinesis,KAU,above,831,2026-03-21T17:00:38.000Z,2026-03-22T04:00:30.000Z,39592,147.67,157.41,140.23,145.2463919058361,live
88018,idrt-rupiah-token,IDRT,below,-261,2026-03-21T17:00:38.000Z,2026-03-31T04:48:44.000Z,820086,0.00005746,0.00005746,0.0000669,0.00005893,live
88016,aid-gaib,AID,below,-375,2026-03-21T15:45:40.000Z,2026-03-22T00:15:25.000Z,30585,0.962498,0.962311,0.998329,0.9997905400486382,live
88013,tryb-bilira,TRYB,below,-362,2026-03-21T15:15:34.000Z,2026-03-21T23:15:28.000Z,28794,0.02178393,0.02176572,0.02260749,0.02257,live
88014,usdx-hex-trust,USDX,below,-669,2026-03-21T15:00:37.000Z,2026-03-22T00:00:30.000Z,32393,0.961045,0.932958,0.993919,0.999783,live
88015,usdm-moneta,USDM,below,-125,2026-03-21T15:00:37.000Z,2026-03-21T16:45:35.000Z,6298,0.987255,0.987255,1.004,0.999783,live
88012,a7a5-old-vector,A7A5,below,-185,2026-03-21T14:30:42.000Z,2026-03-21T21:30:40.000Z,25198,0.01185476,0.01185039,0.01200069,0.012074,live
88011,kag-kinesis,KAG,below,-387,2026-03-21T14:00:36.000Z,2026-03-21T19:00:35.000Z,17999,66.63,65.31,67.54,67.938004,live
88010,kau-kinesis,KAU,below,-316,2026-03-21T12:30:46.000Z,2026-03-21T17:00:38.000Z,16192,142.17,139.97,147.67,144.5407952516376,live
88009,cgo-comtech,CGO,below,-158,2026-03-21T12:15:42.000Z,2026-03-21T12:30:46.000Z,904,143.23,143.23,143.37,145.5285583854023,live
88007,a7a5-old-vector,A7A5,below,-225,2026-03-21T11:45:37.000Z,2026-03-21T13:45:38.000Z,7201,0.01180285,0.01180285,0.01189807,0.012074,live
88008,usdm-moneta,USDM,below,-136,2026-03-21T11:30:42.000Z,2026-03-21T13:30:42.000Z,7200,0.986264,0.986264,0.999261,0.999865,live
88006,kag-kinesis,KAG,above,407,2026-03-21T11:00:37.000Z,2026-03-21T14:00:36.000Z,10799,70.52,70.7,66.63,67.938004,live
88005,cgo-comtech,CGO,below,-180,2026-03-21T10:00:37.000Z,2026-03-21T10:15:34.000Z,897,143.05,143.05,143.38,145.67445333954993,live
88004,kau-kinesis,KAU,above,460,2026-03-21T08:30:38.000Z,2026-03-21T10:00:37.000Z,5399,149.78,152.17,146.85,145.44846262006604,live
88003,cgo-comtech,CGO,below,-151,2026-03-21T07:45:23.000Z,2026-03-21T08:15:21.000Z,1798,143.22,143.2,143.28,145.40046635165768,live
88002,cgo-comtech,CGO,below,-168,2026-03-21T06:00:30.000Z,2026-03-21T06:15:22.000Z,892,143.04,143.04,143.39,145.489101378475,live
88001,cgo-comtech,CGO,below,-161,2026-03-21T05:15:23.000Z,2026-03-21T05:30:28.000Z,905,143.14,143.14,143.61,145.48714330286302,live
88000,kau-kinesis,KAU,above,163,2026-03-21T05:00:25.000Z,2026-03-21T05:15:23.000Z,898,147.4,147.4,147.4,145.039584142166,live
87999,cgo-comtech,CGO,below,-154,2026-03-21T04:45:24.000Z,2026-03-21T05:00:25.000Z,901,143.25,143.25,143.07,145.48551466445448,live
87998,cgo-comtech,CGO,below,-168,2026-03-21T04:00:22.000Z,2026-03-21T04:30:32.000Z,1810,143.29,143.06,143.68,145.4970569576031,live
87997,pmusd-precious-metals,pmUSD,below,-199,2026-03-21T03:45:22.000Z,2026-03-21T06:00:30.000Z,8108,0.980295,0.979968,0.9932679032364742,0.999875,live
87996,cgo-comtech,CGO,below,-156,2026-03-21T03:15:20.000Z,2026-03-21T03:30:26.000Z,906,143.22,143.22,143.54,145.4945913679436,live
87995,pmusd-precious-metals,pmUSD,below,-201,2026-03-21T02:45:42.000Z,2026-03-21T03:30:26.000Z,2684,0.979762,0.979762,0.9916249161328704,0.999901038239543,live
87994,cgo-comtech,CGO,below,-156,2026-03-21T02:15:41.000Z,2026-03-21T03:00:42.000Z,2701,143.21,143.2,143.53,145.45944842112456,live
87992,pmusd-precious-metals,pmUSD,below,-215,2026-03-21T01:45:43.000Z,2026-03-21T02:30:45.000Z,2702,0.979101,0.978367,0.9916120239447248,0.999829,live
87993,aid-gaib,AID,below,-364,2026-03-21T01:45:43.000Z,2026-03-21T13:30:42.000Z,42299,0.963502,0.963433,0.998387,0.999829,live
87991,cgo-comtech,CGO,below,-162,2026-03-21T01:30:46.000Z,2026-03-21T01:45:43.000Z,897,143.26,143.26,143.51,145.61898178661565,live
87990,cgo-comtech,CGO,below,-177,2026-03-21T00:15:44.000Z,2026-03-21T00:30:46.000Z,902,142.94,142.94,143.42,145.50870480814055,live
87989,pmusd-precious-metals,pmUSD,below,-233,2026-03-21T00:00:40.000Z,2026-03-21T01:30:46.000Z,5406,0.97687,0.976531,0.9916120782878753,0.999889,live
88560,tryb-bilira,TRYB,below,-191,2026-03-21T00:00:00.000Z,2026-03-23T00:00:00.000Z,172800,0.9808886168897176,0.9808886168897176,1.0011755024889133,1,backfill
87988,pmusd-precious-metals,pmUSD,below,-232,2026-03-20T22:45:41.000Z,2026-03-20T23:45:44.000Z,3603,0.979625,0.976635,0.9916115809389295,0.999878,live
87987,usdm-moneta,USDM,above,133,2026-03-20T22:15:45.000Z,2026-03-20T23:00:44.000Z,2699,1.013,1.013,1.001,0.999709801604714,live
87984,kau-kinesis,KAU,above,653,2026-03-20T22:00:46.000Z,2026-03-21T04:45:24.000Z,24278,155.1,155.08,147.4,145.60387094699954,live
87985,cgo-comtech,CGO,below,-169,2026-03-20T22:00:46.000Z,2026-03-20T22:15:45.000Z,899,143.14,143.14,143.61,145.60387094699954,live
87986,kag-kinesis,KAG,above,806,2026-03-20T22:00:46.000Z,2026-03-21T03:00:42.000Z,17996,69.96,73.37,68.62,67.9,live
87983,a7a5-old-vector,A7A5,below,-224,2026-03-20T21:30:46.000Z,2026-03-21T11:30:42.000Z,50396,0.01177339,0.01180294,0.01180326,0.01203119,live
87982,gyd-gyroscope,GYD,below,-1519,2026-03-20T19:31:15.000Z,2026-03-21T21:15:45.000Z,92670,0.8480239228617057,0.8480239228617057,0.992463,0.9998715,live
87981,pusd-pleasing,PUSD,below,-653,2026-03-20T19:16:23.000Z,2026-03-26T06:18:55.000Z,471752,0.93558,0.934703,0.9899,0.9998009999999999,live
87980,a7a5-old-vector,A7A5,above,235,2026-03-20T18:31:30.000Z,2026-03-20T20:31:13.000Z,7183,0.01186235,0.01188022,0.01188056,0.011608,live
87975,pmusd-precious-metals,pmUSD,below,-289,2026-03-20T17:31:18.000Z,2026-03-20T20:16:10.000Z,9892,0.974156,0.970928,0.991644411680184,0.9997925054770931,live
87976,gyd-gyroscope,GYD,below,-1519,2026-03-20T17:31:18.000Z,2026-03-20T19:16:23.000Z,6305,0.8480239228617057,0.8480239228617057,0.992463,0.9997925054770931,live
87977,a7a5-old-vector,A7A5,above,219,2026-03-20T17:31:18.000Z,2026-03-20T18:01:23.000Z,1805,0.01186252,0.01186252,0.01186242,0.011608,live
87978,pusd-pleasing,PUSD,above,349,2026-03-20T17:31:18.000Z,2026-03-20T19:16:23.000Z,6305,1.027185870795235,1.03471673317264,0.93558,0.9997925054770931,live
87974,pusd-pleasing,PUSD,below,-634,2026-03-20T17:16:10.000Z,2026-03-20T17:31:18.000Z,908,0.936414,0.936414,1.027185870795235,0.9998037701013818,live
87972,gyd-gyroscope,GYD,below,-1518,2026-03-20T17:01:20.000Z,2026-03-20T17:16:10.000Z,890,0.8480239228617057,0.8480239228617057,0.992463,0.9997771627406735,live
87971,gyd-gyroscope,GYD,below,-1518,2026-03-20T16:31:15.000Z,2026-03-20T16:46:22.000Z,907,0.8480239228617057,0.8480239228617057,0.992463,0.9997771627406735,live
87973,pusd-pleasing,PUSD,above,349,2026-03-20T16:31:15.000Z,2026-03-20T17:16:10.000Z,2695,1.03471673317264,1.03471673317264,0.936414,0.9997771627406735,live
87968,pmusd-precious-metals,pmUSD,below,-252,2026-03-20T16:01:18.000Z,2026-03-20T17:16:10.000Z,4492,0.974679,0.974679,0.9903483034810684,0.9998515,live
87969,gyd-gyroscope,GYD,below,-1519,2026-03-20T16:01:18.000Z,2026-03-20T16:16:20.000Z,902,0.8480239228617057,0.8480239228617057,0.992463,0.9998515,live
87970,a7a5-old-vector,A7A5,below,-176,2026-03-20T16:01:18.000Z,2026-03-20T16:16:20.000Z,902,0.01175517,0.01175517,0.01186108,0.01196551,live
87967,pusd-pleasing,PUSD,below,-535,2026-03-20T15:46:25.000Z,2026-03-20T16:31:15.000Z,2690,0.948172,0.946271,1.03471673317264,0.9997798875675336,live
87966,gyd-gyroscope,GYD,below,-1519,2026-03-20T15:31:23.000Z,2026-03-20T15:46:25.000Z,902,0.8480239228617057,0.8480239228617057,0.992463,0.9998754999999999,live
87963,pmusd-precious-metals,pmUSD,below,-264,2026-03-20T14:46:15.000Z,2026-03-20T15:46:25.000Z,3610,0.976431,0.973399,0.9903645915181883,0.9998568724683189,live
87961,xaum-matrixdock,XAUm,above,156,2026-03-20T14:31:43.000Z,2026-03-20T14:46:15.000Z,872,4648.400802752872,4648.400802752872,4615.63,4576.92947947,live
87962,ggbr-goldfish-gold,GGBR,above,426,2026-03-20T14:31:43.000Z,2026-03-23T09:18:35.000Z,240412,4.67,4.68,4.2,4.57692947947,live
87960,dgld-gold-token-sa,DGLD,above,518,2026-03-20T14:16:32.000Z,2026-03-23T11:18:37.000Z,248525,4697.31,4728.39,4258.69,4627.57873,live
87965,kag-kinesis,KAG,below,-188,2026-03-20T14:16:32.000Z,2026-03-20T15:01:16.000Z,2684,70.34,70.34,69.02,71.6851,live
87958,usdx-hex-trust,USDX,below,-688,2026-03-20T14:01:34.000Z,2026-03-21T14:15:39.000Z,87245,0.968844,0.931188,0.995535,0.999777,live
87959,gyd-gyroscope,GYD,below,-1519,2026-03-20T14:01:34.000Z,2026-03-20T15:16:32.000Z,4498,0.8480239228617057,0.8480239228617057,0.992463,0.999777,live
87964,a7a5-old-vector,A7A5,below,-202,2026-03-20T14:01:34.000Z,2026-03-20T15:31:23.000Z,5389,0.01137356,0.01137356,0.01181079,0.011608,live
87957,pmusd-precious-metals,pmUSD,below,-276,2026-03-20T13:46:58.000Z,2026-03-20T14:31:43.000Z,2685,0.975401,0.972098,0.990366070459112,0.999735,live
87956,gyd-gyroscope,GYD,below,-1518,2026-03-20T13:31:34.000Z,2026-03-20T13:46:58.000Z,924,0.8480239228617057,0.8480239228617057,0.992463,0.999808,live
87954,pmusd-precious-metals,pmUSD,below,-241,2026-03-20T13:16:49.000Z,2026-03-20T13:31:34.000Z,885,0.975654,0.975654,0.9903986192245297,0.999783,live
87953,aeur-anchored-coins,AEUR,below,-172,2026-03-20T13:01:35.000Z,2026-03-20T13:16:49.000Z,914,1.14,1.14,1.14,1.16,live
87951,gyd-gyroscope,GYD,below,-1518,2026-03-20T12:46:37.000Z,2026-03-20T13:16:49.000Z,1812,0.8480239228617057,0.8480239228617057,0.992463,0.99970792,live
87952,usda-anzens,USDA,below,-111,2026-03-20T12:46:37.000Z,2026-03-20T13:01:35.000Z,898,0.988578,0.988578,0.99868276,0.99970792,live
89962,xnk-kinka,XNK,above,233,2026-03-20T12:02:33.000Z,2026-03-20T14:02:48.000Z,7215,4667.672660946455,4678.668729579122,4625.2394337557425,4576.6351423073875,backfill
87950,pmusd-precious-metals,pmUSD,below,-236,2026-03-20T11:46:26.000Z,2026-03-20T12:01:50.000Z,924,0.976176,0.976176,0.990450106697426,0.9998,live
87949,pmusd-precious-metals,pmUSD,below,-201,2026-03-20T11:16:29.000Z,2026-03-20T11:31:29.000Z,900,0.979779,0.979779,0.9902367579180574,0.9999148798046071,live
87948,aeur-anchored-coins,AEUR,below,-172,2026-03-20T11:01:27.000Z,2026-03-20T11:16:29.000Z,902,1.14,1.14,1.15,1.16,live
87946,pmusd-precious-metals,pmUSD,below,-167,2026-03-20T09:45:57.000Z,2026-03-20T10:16:25.000Z,1828,0.983157,0.983157,0.9900897959717202,0.9998386666479783,live
87947,a7a5-old-vector,A7A5,below,-276,2026-03-20T09:45:57.000Z,2026-03-20T10:00:57.000Z,900,0.01155116,0.01155116,0.01160005,0.01187934,live
87944,zarp-zarp,ZARP,above,153,2026-03-20T09:01:00.000Z,2026-03-20T09:15:57.000Z,897,0.059484,0.059484,0.059427,0.058586,live
87943,a7a5-old-vector,A7A5,below,-183,2026-03-20T08:46:00.000Z,2026-03-20T09:01:00.000Z,900,0.01160455,0.01160455,0.01160476,0.01182054,live
87945,usdx-hex-trust,USDX,below,-481,2026-03-20T08:46:00.000Z,2026-03-20T10:46:27.000Z,7227,0.951857,0.951857,0.997182,0.9999281673198568,live
87942,zarp-zarp,ZARP,above,153,2026-03-20T08:16:01.000Z,2026-03-20T08:46:00.000Z,1799,0.059467,0.059481,0.059484,0.058586,live
87941,a7a5-old-vector,A7A5,below,-269,2026-03-20T08:00:59.000Z,2026-03-20T08:02:10.000Z,71,0.01160474,0.01160474,0.01160474,0.011926,live
87940,usdx-hex-trust,USDX,below,-210,2026-03-20T07:15:53.000Z,2026-03-20T08:00:59.000Z,2706,0.978726,0.978726,0.993992,0.9997431880163754,live
87939,a7a5-old-vector,A7A5,below,-284,2026-03-20T07:00:51.000Z,2026-03-20T07:45:51.000Z,2700,0.01158715,0.01158715,0.01160436,0.011926,live
87938,dgld-gold-token-sa,DGLD,above,273,2026-03-20T05:46:18.000Z,2026-03-20T10:00:57.000Z,15279,4783.33,4797.62,4696.96,4696.654354494455,live
87936,a7a5-old-vector,A7A5,below,-284,2026-03-20T05:31:01.000Z,2026-03-20T05:46:18.000Z,917,0.01158727,0.01158727,0.0115869,0.011926,live
87933,gyd-gyroscope,GYD,below,-1519,2026-03-20T05:15:58.000Z,2026-03-20T10:16:25.000Z,18027,0.8480239228617057,0.8480239228617057,0.992463,0.9998095,live
87934,dgld-gold-token-sa,DGLD,above,150,2026-03-20T05:15:58.000Z,2026-03-20T05:31:01.000Z,903,4783.17,4783.17,4783.17,4712.44445581,live
87932,eurs-stasis,EURS,above,783,2026-03-20T04:46:26.000Z,2026-03-22T14:16:01.000Z,206975,1.23,1.24,1.041,1.16,live
87935,usdx-hex-trust,USDX,below,-687,2026-03-20T04:46:26.000Z,2026-03-20T07:00:51.000Z,8065,0.931041,0.931041,0.994562,0.9997482490671799,live
87931,a7a5-old-vector,A7A5,below,-284,2026-03-20T04:01:21.000Z,2026-03-20T04:46:26.000Z,2705,0.01158727,0.01158727,0.01158708,0.011926,live
89961,xnk-kinka,XNK,above,247,2026-03-20T03:02:32.000Z,2026-03-20T11:03:17.000Z,28845,4696.467527824648,4726.606173358338,4644.998709696704,4616.997180337978,backfill
87929,eurs-stasis,EURS,below,-2652,2026-03-20T03:00:31.000Z,2026-03-20T04:46:26.000Z,6355,0.852307,0.852414,1.23,1.1575792413049961,live
87930,a7a5-old-vector,A7A5,below,-284,2026-03-20T03:00:31.000Z,2026-03-20T03:46:01.000Z,2730,0.01158792,0.01158774,0.01158806,0.011926,live
87927,kag-kinesis,KAG,above,232,2026-03-20T02:00:53.000Z,2026-03-20T03:00:31.000Z,3578,74.27,74.27,73.84,72.588,live
87928,usdm-moneta,USDM,above,113,2026-03-20T02:00:53.000Z,2026-03-20T04:16:25.000Z,8132,1.011,1.011,1.001,0.9997435024475042,live
87926,zarp-zarp,ZARP,above,150,2026-03-20T01:45:52.000Z,2026-03-20T02:00:53.000Z,901,0.059464,0.059464,0.059452,0.058586,live
87924,usdm-moneta,USDM,above,142,2026-03-20T00:30:42.000Z,2026-03-20T01:15:53.000Z,2711,1.014,1.014,1.003,0.9997769999999999,live
87923,idrt-rupiah-token,IDRT,below,-341,2026-03-19T23:45:28.000Z,2026-03-20T17:01:20.000Z,62152,0.00005718,0.00005718,0.00005825,0.0000592,live
87920,gyd-gyroscope,GYD,below,-1520,2026-03-19T22:31:00.000Z,2026-03-20T04:16:25.000Z,20725,0.8480239228617057,0.8480239228617057,0.992463,0.999878316119116,live
87917,gyd-gyroscope,GYD,below,-1519,2026-03-19T21:00:57.000Z,2026-03-19T22:16:00.000Z,4503,0.8480239228617057,0.8480239228617057,0.992463,0.9995123228269487,live
87916,a7a5-old-vector,A7A5,below,-297,2026-03-19T19:45:53.000Z,2026-03-20T02:45:32.000Z,25179,0.01173232,0.01157157,0.01158791,0.011926,live
87915,gyd-gyroscope,GYD,below,-1519,2026-03-19T18:45:48.000Z,2026-03-19T20:46:04.000Z,7216,0.8480239228617057,0.8480239228617057,0.992463,0.9997724299999999,live
87913,gyd-gyroscope,GYD,below,-1133,2026-03-19T18:00:51.000Z,2026-03-19T18:30:59.000Z,1808,0.8865205786591451,0.8865205786591451,0.992463,0.9997604695285096,live
87909,gyd-gyroscope,GYD,below,-1134,2026-03-19T17:00:50.000Z,2026-03-19T17:30:59.000Z,1809,0.8865205786591451,0.8865205786591451,0.992463,0.9998696919521541,live
87905,a7a5-old-vector,A7A5,below,-192,2026-03-19T16:00:37.000Z,2026-03-19T16:45:59.000Z,2722,0.01169667,0.01169667,0.01167039,0.011926,live
87906,gyd-gyroscope,GYD,below,-1132,2026-03-19T15:30:43.000Z,2026-03-19T16:15:52.000Z,2709,0.8865205786591451,0.8865205786591451,0.992463,0.9997293553885698,live
87903,a7a5-old-vector,A7A5,below,-193,2026-03-19T15:00:34.000Z,2026-03-19T15:45:40.000Z,2706,0.01169617,0.01169617,0.01169649,0.011926,live
87904,gyd-gyroscope,GYD,below,-1133,2026-03-19T14:30:39.000Z,2026-03-19T15:15:35.000Z,2696,0.8865205786591451,0.8865205786591451,0.992463,0.9997905,live
87902,gyd-gyroscope,GYD,below,-1133,2026-03-19T13:30:56.000Z,2026-03-19T14:15:33.000Z,2677,0.8865205786591451,0.8865205786591451,0.992463,0.9997568195472077,live
87897,a7a5-old-vector,A7A5,below,-412,2026-03-19T13:15:35.000Z,2026-03-19T14:45:32.000Z,5397,0.01163942,0.01163942,0.0116965,0.01214,live
89960,xnk-kinka,XNK,below,-185,2026-03-19T13:02:17.000Z,2026-03-19T14:02:42.000Z,3625,4579.822872785262,4579.822872785262,4607.213405541189,4666.178834369509,backfill
